Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
28442772,2013-04-17 20:49:51.0000002,7.0,2013-04-17 20:49:51 UTC,-73.975576,40.749883,-73.975447,40.761790000000005,1
38631360,2012-10-18 23:07:12.0000004,19.5,2012-10-18 23:07:12 UTC,-73.977958,40.752168,-73.995823,40.691295,1
4074153,2009-03-16 09:27:57.0000002,10.5,2009-03-16 09:27:57 UTC,-73.97649100000001,40.782264,-73.966734,40.759803000000005,1
25744500,2015-03-18 13:39:23.0000003,10.0,2015-03-18 13:39:23 UTC,-73.97681427001955,40.74351119995117,-74.0050277709961,40.72856140136719,2
28822260,2010-01-19 09:27:00.000000161,6.1,2010-01-19 09:27:00 UTC,-73.987252,40.759448,-73.98138,40.757885,1
20627180,2011-09-10 03:42:56.0000002,10.1,2011-09-10 03:42:56 UTC,-73.98688800000001,40.761312,-73.94627,40.792268,1
8692535,2014-02-11 20:41:00.000000219,44.0,2014-02-11 20:41:00 UTC,-73.992837,40.737462,-73.922197,40.88133,5
24955732,2009-09-12 13:04:00.00000062,8.9,2009-09-12 13:04:00 UTC,-73.954922,40.765537,-73.9767,40.752418,5
29529342,2013-02-01 05:55:28.0000001,56.8,2013-02-01 05:55:28 UTC,-73.993185,40.742802000000005,-73.784155,40.643445,1
5605594,2013-11-17 14:16:43.0000005,15.5,2013-11-17 14:16:43 UTC,-73.983797,40.729345,-73.96443199999999,40.717858,1
45446468,2012-12-01 11:52:45.0000002,6.0,2012-12-01 11:52:45 UTC,-73.987363,40.754918,-73.984868,40.747777,4
32302643,2013-04-27 01:01:00.000000258,7.0,2013-04-27 01:01:00 UTC,-73.98873499999999,40.718895,-73.982477,40.735447,3
11239070,2014-04-03 23:03:57.0000006,10.0,2014-04-03 23:03:57 UTC,-73.99420400000001,40.722691,-74.012468,40.7015,1
23909962,2014-10-21 13:38:00.00000072,29.0,2014-10-21 13:38:00 UTC,-73.97629,40.753820000000005,-74.011257,40.702305,1
8416290,2015-03-25 21:40:38.0000002,22.04,2015-03-25 21:40:38 UTC,-74.01054382324219,40.718574523925774,-73.98661041259766,40.66929244995117,1
5280115,2009-08-12 10:49:00.00000038,7.3,2009-08-12 10:49:00 UTC,-73.989637,40.75647,-73.970562,40.768088,1
14906011,2013-07-05 13:33:45.0000001,7.5,2013-07-05 13:33:45 UTC,-73.97047099999999,40.78896,-73.951823,40.786134,3
45799472,2009-11-07 09:55:30.0000002,8.9,2009-11-07 09:55:30 UTC,-73.951269,40.769934,-73.980338,40.765823,1
43338669,2009-02-15 20:14:00.000000148,4.9,2009-02-15 20:14:00 UTC,-73.990977,40.770502,-73.980175,40.78128,2
39220566,2013-10-31 21:06:00.000000137,20.5,2013-10-31 21:06:00 UTC,-73.990022,40.732597,-74.015067,40.709852000000005,2
11854793,2009-02-11 18:51:05.0000002,7.1,2009-02-11 18:51:05 UTC,-73.963236,40.756831,-73.969808,40.761264,1
34905006,2013-07-21 07:27:13.0000002,18.0,2013-07-21 07:27:13 UTC,-73.960398,40.766143,-74.010864,40.729253,1
15179549,2010-02-22 19:37:00.000000238,24.67,2010-02-22 19:37:00 UTC,-73.872827,40.77358,-73.951335,40.7845,1
28377344,2014-10-22 15:26:00.000000199,25.0,2014-10-22 15:26:00 UTC,-73.96246500000001,40.771595,-73.997385,40.72252,1
10366622,2009-09-10 22:09:53.0000001,8.9,2009-09-10 22:09:53 UTC,-73.991157,40.770505,-73.979549,40.754666,1
20785106,2015-03-22 14:57:33.0000002,14.5,2015-03-22 14:57:33 UTC,-73.9849853515625,40.75973129272461,-73.95612335205078,40.7755126953125,1
34458505,2011-11-05 17:26:00.000000209,9.7,2011-11-05 17:26:00 UTC,-73.979148,40.766718,-73.97435300000001,40.79122,1
38810491,2012-05-23 19:17:00.00000049,9.3,2012-05-23 19:17:00 UTC,-73.965747,40.768422,-73.980108,40.765302,1
5744097,2009-02-10 22:36:00.00000048,11.3,2009-02-10 22:36:00 UTC,-74.007432,40.71658,-73.986858,40.761328000000006,1
13114667,2011-11-03 23:43:00.00000039,8.1,2011-11-03 23:43:00 UTC,-73.944102,40.790153,-73.961312,40.800645,1
16712491,2014-11-09 16:51:00.00000063,42.83,2014-11-09 16:51:00 UTC,-73.862725,40.769032,-73.987298,40.768622,1
49268946,2012-04-20 09:30:02.0000001,8.9,2012-04-20 09:30:02 UTC,-74.01659000000001,40.715345,-73.99861800000001,40.735059,1
43512275,2009-04-06 08:22:45.0000002,5.3,2009-04-06 08:22:45 UTC,-74.016387,40.709969,-74.01453199999999,40.717108,1
11757054,2010-07-14 21:27:00.00000080,12.1,2010-07-14 21:27:00 UTC,-74.005635,40.738058,-73.973372,40.755862,1
1649549,2009-08-01 19:23:21.0000006,5.7,2009-08-01 19:23:21 UTC,-73.985489,40.768676,-73.985037,40.758517,2
55208593,2010-04-19 21:55:03.0000002,4.9,2010-04-19 21:55:03 UTC,-73.980386,40.738381,-73.983428,40.726804,1
10173171,2014-08-19 15:08:17.0000002,6.0,2014-08-19 15:08:17 UTC,-73.96834799999999,40.759786,-73.977551,40.761241,1
2096794,2010-01-31 18:02:00.000000194,7.7,2010-01-31 18:02:00 UTC,-73.955407,40.777062,-73.973742,40.762435,2
19878304,2009-05-23 23:01:08.0000001,13.3,2009-05-23 23:01:08 UTC,-73.988803,40.736367,-74.015233,40.706301,4
14983630,2013-09-28 03:54:00.000000106,8.0,2013-09-28 03:54:00 UTC,-74.00414,40.742132,-73.98868,40.76424,1
3654167,2012-04-02 19:08:05.0000002,10.1,2012-04-02 19:08:05 UTC,-73.996358,40.763367,-73.95774200000001,40.774455,0
5501180,2014-06-24 17:32:00.00000041,40.33,2014-06-24 17:32:00 UTC,-73.873655,40.774357,-73.98244,40.711315,2
36826536,2015-01-31 12:01:59.0000003,13.5,2015-01-31 12:01:59 UTC,-73.98655700683594,40.71956634521485,-74.00965881347656,40.72010803222656,1
55400841,2014-11-23 13:40:00.00000010,18.5,2014-11-23 13:40:00 UTC,-74.004642,40.73774,-73.96039,40.770352,2
25973337,2011-03-09 11:06:00.00000034,6.5,2011-03-09 11:06:00 UTC,-73.96736,40.792687,-73.95229,40.783978000000005,1
21899000,2010-04-17 02:51:00.00000014,5.7,2010-04-17 02:51:00 UTC,-73.988928,40.722985,-74.000682,40.710885,2
37828272,2010-09-19 20:40:57.0000005,4.9,2010-09-19 20:40:57 UTC,-73.984537,40.76066,-73.958625,40.772408,1
12177214,2009-07-02 12:34:27.0000004,12.9,2009-07-02 12:34:27 UTC,-73.968007,40.801441,-73.97060400000001,40.762601,1
51257721,2011-04-26 12:34:00.000000160,7.3,2011-04-26 12:34:00 UTC,-73.966483,40.789197,-73.981933,40.768657,5
39137995,2015-01-31 02:12:05.0000002,10.5,2015-01-31 02:12:05 UTC,-73.98045349121094,40.72185897827149,-73.97023010253906,40.75290298461913,1
46475684,2012-02-18 13:54:00.00000017,6.1,2012-02-18 13:54:00 UTC,-73.98045,40.765185,-73.982933,40.748778,1
11224913,2011-01-06 22:51:00.00000011,5.7,2011-01-06 22:51:00 UTC,-73.994765,40.72498,-73.985442,40.738927,1
36887492,2011-12-13 17:26:00.00000028,34.2,2011-12-13 17:26:00 UTC,-73.98233499999999,40.763745,-73.86406,40.769552,1
31017722,2013-03-30 16:22:00.00000056,10.0,2013-03-30 16:22:00 UTC,-73.97814,40.762645,-73.995172,40.733497,3
33842162,2009-10-16 21:35:14.0000003,4.9,2009-10-16 21:35:14 UTC,-73.981336,40.768615,-73.974452,40.777973,2
7087761,2009-09-03 01:31:00.00000070,15.7,2009-09-03 01:31:00 UTC,-73.981973,40.779075,-74.010807,40.71324,1
46882857,2011-06-05 19:22:07.0000002,13.3,2011-06-05 19:22:07 UTC,-73.97868199999999,40.747836,-73.97868199999999,40.747836,1
10570294,2013-05-19 00:34:00.000000129,7.5,2013-05-19 00:34:00 UTC,-73.96116500000001,40.76082,-73.984092,40.76555,1
10493529,2014-03-29 10:55:25.0000001,4.0,2014-03-29 10:55:25 UTC,-73.95938699999999,40.767409,-73.95774899999999,40.773743,2
31059159,2010-05-08 15:21:00.00000016,22.5,2010-05-08 15:21:00 UTC,-73.963752,40.774287,-73.862042,40.768612,5
33417284,2013-03-29 18:52:00.000000254,6.5,2013-03-29 18:52:00 UTC,-73.973625,40.763615,-73.991262,40.770697,1
944046,2009-04-28 12:00:00.00000037,6.1,2009-04-28 12:00:00 UTC,-73.998293,40.740405,-74.00203499999999,40.728438,1
10539889,2013-06-03 18:22:00.000000244,12.5,2013-06-03 18:22:00 UTC,-73.990535,40.770032,-73.978425,40.75411,1
50314576,2010-01-13 00:30:00.00000038,6.1,2010-01-13 00:30:00 UTC,-73.992517,40.689827,-74.01012,40.675132,1
32624808,2014-07-17 04:39:36.0000001,62.66,2014-07-17 04:39:36 UTC,-73.95196899999999,40.798725,-73.903261,40.767755,1
777567,2012-11-21 00:03:16.0000003,15.0,2012-11-21 00:03:16 UTC,-74.009656,40.706392,-73.98384300000001,40.737842,1
7080430,2013-05-23 10:43:00.00000021,27.0,2013-05-23 10:43:00 UTC,-73.991167,40.699895,-73.957065,40.774252,5
15281404,2015-04-15 09:09:44.0000004,12.5,2015-04-15 09:09:44 UTC,-73.98670959472656,40.75700378417969,-73.9892578125,40.74208068847656,5
1189927,2009-04-25 19:31:00.00000012,7.7,2009-04-25 19:31:00 UTC,-73.983912,40.721398,-73.995985,40.732907,1
25814781,2013-01-19 14:51:00.000000166,11.5,2013-01-19 14:51:00 UTC,-73.985613,40.74746,-73.955342,40.768503,1
8464594,2009-03-21 12:41:06.0000001,14.9,2009-03-21 12:41:06 UTC,-73.974314,40.793801,-73.993953,40.742523,1
44490674,2012-07-21 22:40:27.0000001,5.3,2012-07-21 22:40:27 UTC,-73.956536,40.771673,-73.967185,40.756875,1
4625917,2009-10-27 20:42:00.000000126,13.7,2009-10-27 20:42:00 UTC,-73.97336,40.764037,-73.99003,40.714148,1
733286,2013-09-22 15:33:02.0000002,18.0,2013-09-22 15:33:02 UTC,-73.985264,40.768583,-73.985056,40.729808,1
27022150,2009-12-11 07:46:43.0000003,5.7,2009-12-11 07:46:43 UTC,-73.966249,40.804959,-73.96951899999999,40.79038,1
21430240,2011-12-05 23:10:50.0000001,5.3,2011-12-05 23:10:50 UTC,-74.008409,40.734655,-74.010509,40.717443,1
29241322,2011-05-16 10:36:25.0000004,9.7,2011-05-16 10:36:25 UTC,-74.016793,40.707449,-73.989177,40.694396000000005,1
24975925,2014-09-06 04:16:00.00000089,24.0,2014-09-06 04:16:00 UTC,-73.98597,40.757675,-73.947062,40.68214,1
37976781,2010-11-08 15:07:00.000000180,9.3,2010-11-08 15:07:00 UTC,-73.98279000000001,40.747883,-74.00665699999999,40.751218,1
33771884,2012-07-12 23:24:03.0000002,5.7,2012-07-12 23:24:03 UTC,-73.985348,40.759437,-73.99345699999999,40.767423,1
40261618,2014-03-21 19:48:00.000000244,13.5,2014-03-21 19:48:00 UTC,-73.983985,40.746295,-74.003985,40.715935,2
13699291,2013-09-28 01:33:07.0000005,6.0,2013-09-28 01:33:07 UTC,-73.975211,40.755046,-73.986231,40.762103,1
37570704,2012-07-20 15:15:00.00000075,12.1,2012-07-20 15:15:00 UTC,-73.97494300000001,40.790158,-73.98186,40.764985,1
29411596,2009-09-07 14:48:00.000000132,6.9,2009-09-07 14:48:00 UTC,-73.967642,40.760562,-73.969512,40.770882,1
51101688,2014-11-06 10:21:00.00000024,12.5,2014-11-06 10:21:00 UTC,-73.97121,40.75134,-73.9847,40.74455,1
22526730,2009-01-27 17:26:03.0000001,20.3,2009-01-27 17:26:03 UTC,-73.95366999999999,40.790873,-73.986502,40.715974,1
22395883,2015-02-22 22:04:07.0000002,10.5,2015-02-22 22:04:07 UTC,-73.98368835449219,40.76559066772461,-73.9715118408203,40.79768371582031,1
30567292,2011-03-24 10:49:00.00000025,5.3,2011-03-24 10:49:00 UTC,-74.004052,40.716863,-74.013212,40.705705,5
28271371,2012-07-02 13:30:46.0000002,10.5,2012-07-02 13:30:46 UTC,-73.987926,40.728229,-74.016012,40.715222,4
43277094,2013-10-16 00:18:00.00000029,18.0,2013-10-16 00:18:00 UTC,-73.98464,40.72252,-73.96244200000001,40.686867,1
12153048,2010-12-12 19:10:00.000000131,5.7,2010-12-12 19:10:00 UTC,-73.998007,40.741037,-73.986777,40.736383,6
41628611,2014-05-08 20:44:16.0000002,11.5,2014-05-08 20:44:16 UTC,-74.00887900000001,40.715699,-73.986533,40.740129,1
4185803,2015-04-11 11:19:26.0000002,29.5,2015-04-11 11:19:26 UTC,-73.98007202148438,40.76481628417969,-73.87299346923827,40.77432632446289,1
17323038,2012-04-18 17:35:26.0000003,4.5,2012-04-18 17:35:26 UTC,-73.96923100000001,40.790631,-73.97797800000001,40.783169,2
1441439,2014-07-31 03:03:11.0000002,14.5,2014-07-31 03:03:11 UTC,-73.982677,40.756827,-73.924642,40.737997,1
1960913,2009-02-10 18:19:00.000000190,10.5,2009-02-10 18:19:00 UTC,-74.015468,40.701192,-74.007377,40.74323,1
2678974,2012-03-31 19:38:00.000000134,6.5,2012-03-31 19:38:00 UTC,-73.971538,40.755857,-73.984945,40.755692,2
3447937,2015-06-26 01:25:09.0000002,12.0,2015-06-26 01:25:09 UTC,-73.97000122070312,40.75952911376953,-74.00383758544923,40.73199081420898,2
21193781,2009-10-19 17:23:00.00000067,45.0,2009-10-19 17:23:00 UTC,-73.77664,40.645365000000005,-73.959797,40.81054,1
46010906,2010-04-23 03:07:49.0000001,7.7,2010-04-23 03:07:49 UTC,-73.98849,40.74828,-73.98844100000001,40.724016,1
8305364,2013-11-17 19:07:00.0000008,19.0,2013-11-17 19:07:00 UTC,-73.98666700000001,40.77165,-74.00394,40.733437,1
29388874,2011-01-24 22:25:00.00000078,18.9,2011-01-24 22:25:00 UTC,-74.00095300000001,40.741743,-73.919285,40.775013,1
12584901,2010-11-30 00:20:00.00000010,37.87,2010-11-30 00:20:00 UTC,-73.933472,40.79873,-73.935627,40.79864,2
40800524,2011-03-09 14:09:00.00000013,4.1,2011-03-09 14:09:00 UTC,-73.96587,40.759518,-73.972298,40.762412,5
11499948,2012-10-27 23:59:00.00000090,6.5,2012-10-27 23:59:00 UTC,-74.003378,40.7319,-74.005673,40.72017,1
31890251,2009-06-25 09:32:52.0000002,9.3,2009-06-25 09:32:52 UTC,-73.981205,40.737347,-73.982511,40.757908,1
18710607,2015-02-27 11:12:53.0000003,15.5,2015-02-27 11:12:53 UTC,-73.9781723022461,40.75228118896485,-73.98236083984375,40.78076934814453,2
8740952,2014-08-21 12:12:00.000000156,6.0,2014-08-21 12:12:00 UTC,0.0,0.0,0.0,0.0,5
5167903,2010-11-29 09:15:00.00000092,3.7,2010-11-29 09:15:00 UTC,-73.971427,40.746212,-73.968623,40.75246,1
29843256,2013-08-05 07:42:00.000000119,11.5,2013-08-05 07:42:00 UTC,-73.987362,40.768627,-73.98239699999999,40.75102,1
22831597,2015-02-07 01:51:44.0000007,16.0,2015-02-07 01:51:44 UTC,-73.91497039794923,40.76407623291016,-73.9703598022461,40.7525520324707,1
49786834,2011-12-21 22:19:16.0000001,10.5,2011-12-21 22:19:16 UTC,-74.0034,40.7437,-73.9874,40.7202,1
23751409,2010-01-06 21:46:00.000000151,40.27,2010-01-06 21:46:00 UTC,-73.953058,40.775912,-74.031472,40.636962,2
41497475,2010-11-16 23:32:41.0000004,5.3,2010-11-16 23:32:41 UTC,-74.002526,40.739642,-73.999873,40.728474,1
37235452,2013-10-25 23:49:00.0000002,17.5,2013-10-25 23:49:00 UTC,-73.980938,40.729547,-74.004537,40.718707,1
25553369,2010-01-10 19:46:00.000000102,5.3,2010-01-10 19:46:00 UTC,-73.990893,40.756098,-73.98684,40.768318,2
25151378,2011-04-11 18:58:49.0000002,14.1,2011-04-11 18:58:49 UTC,-74.01021800000001,40.705684000000005,-73.990165,40.748388,1
7484773,2012-11-14 18:10:53.0000003,13.5,2012-11-14 18:10:53 UTC,-73.95526,40.773342,-73.960037,40.762837,1
9925102,2009-02-04 22:02:00.000000206,5.7,2009-02-04 22:02:00 UTC,-73.98995,40.72944,-73.99634300000001,40.74266,1
14097362,2009-03-28 11:52:31.0000004,8.5,2009-03-28 11:52:31 UTC,-73.956879,40.766433,-73.97429,40.783564,1
10245412,2010-08-20 00:41:00.00000036,2.9,2010-08-20 00:41:00 UTC,-73.992575,40.763355,-73.987587,40.76128,2
3561224,2014-03-04 07:11:00.00000057,16.0,2014-03-04 07:11:00 UTC,-73.948617,40.781742,-73.977412,40.719477000000005,2
16199091,2014-04-30 16:01:48.0000001,57.33,2014-04-30 16:01:48 UTC,-73.78815,40.642212,-73.988878,40.758805,3
14571723,2010-07-09 15:00:54.0000001,6.5,2010-07-09 15:00:54 UTC,-73.95232800000001,40.768877,-73.968172,40.762954,1
41706817,2012-12-14 09:00:54.0000002,11.0,2012-12-14 09:00:54 UTC,-73.991734,40.709932,-73.976624,40.739439,1
30528704,2014-01-27 19:28:00.000000146,3.0,2014-01-27 19:28:00 UTC,-73.967845,40.753865000000005,-73.96531,40.754777,1
14975318,2014-03-07 00:35:00.000000120,10.0,2014-03-07 00:35:00 UTC,-73.95500200000001,40.765165,-73.990838,40.775117,6
21218053,2010-10-10 14:06:00.00000077,5.7,2010-10-10 14:06:00 UTC,-74.003762,40.724317,-73.99430799999999,40.723253,5
2226718,2012-01-31 09:31:00.0000003,5.7,2012-01-31 09:31:00 UTC,-73.875075,40.764373,-73.882402,40.755553000000006,1
5470714,2012-06-09 01:40:00.000000196,12.1,2012-06-09 01:40:00 UTC,-73.98523,40.728985,-73.947212,40.784212,2
47484190,2011-05-03 17:38:00.00000084,8.5,2011-05-03 17:38:00 UTC,-73.96899,40.763453000000005,-73.9919,40.754135,5
29733363,2012-01-28 22:05:53.0000005,17.7,2012-01-28 22:05:53 UTC,-73.994485,40.725744,-73.931001,40.761447,2
24113775,2013-02-23 11:26:00.00000077,3.5,2013-02-23 11:26:00 UTC,-74.005605,40.725402,-74.006567,40.721272,5
17387929,2010-03-11 20:12:54.0000001,8.5,2010-03-11 20:12:54 UTC,-73.983653,40.747885,-73.985893,40.726909,1
10247512,2009-07-20 13:36:28.0000001,8.1,2009-07-20 13:36:28 UTC,-73.994771,40.727895,-74.00793900000001,40.73819,1
33332008,2011-12-11 03:38:00.000000108,6.9,2011-12-11 03:38:00 UTC,-73.99855500000001,40.724618,-74.001553,40.708453000000006,5
36569002,2015-02-14 20:07:03.0000005,4.0,2015-02-14 20:07:03 UTC,-73.95557403564453,40.77922821044922,-73.96094512939453,40.77171325683594,1
26561103,2010-03-01 08:27:09.0000001,4.5,2010-03-01 08:27:09 UTC,-73.98410799999999,40.767508,-73.97321600000001,40.764319,1
45378426,2014-01-17 18:44:24.0000001,14.0,2014-01-17 18:44:24 UTC,-73.98965799999999,40.741361,-73.980837,40.767604,2
20748042,2009-04-08 10:00:06.0000008,13.7,2009-04-08 10:00:06 UTC,-73.98179499999999,40.764032,-74.001406,40.719124,3
39999766,2009-11-30 21:53:00.000000127,6.5,2009-11-30 21:53:00 UTC,-73.991778,40.742502,-73.998512,40.723333,5
24522780,2011-02-04 23:17:29.0000001,5.7,2011-02-04 23:17:29 UTC,-73.983789568688,40.725480230577,-73.987745578803,40.721246818914,2
8677898,2014-03-02 02:13:18.0000002,10.0,2014-03-02 02:13:18 UTC,-73.993154,40.741456,-73.96736899999999,40.761383,1
42194671,2014-09-14 14:34:00.00000016,11.0,2014-09-14 14:34:00 UTC,-73.962645,40.799532,-73.990662,40.761057,4
46152874,2009-01-30 23:50:24.0000004,4.2,2009-01-30 23:50:24 UTC,-74.001869,40.740518,-73.99515699999999,40.748044,1
51312620,2013-12-08 19:06:00.00000081,10.0,2013-12-08 19:06:00 UTC,-73.97529,40.762167,-73.978365,40.750115,2
31360456,2013-07-29 13:01:29.0000002,12.5,2013-07-29 13:01:29 UTC,-73.964961,40.759924,-73.99378100000001,40.735866,1
55069142,2009-04-29 15:25:45.0000003,5.3,2009-04-29 15:25:45 UTC,-73.995248,40.749515,-73.99839899999999,40.742014000000005,1
44714370,2011-09-16 19:44:51.0000001,9.3,2011-09-16 19:44:51 UTC,-73.988102,40.762592,-74.005142,40.741426,1
47148449,2015-02-15 22:37:38.0000001,49.5,2015-02-15 22:37:38 UTC,-73.78276824951173,40.644527435302734,-73.9704818725586,40.68610000610352,1
14605940,2009-12-10 20:56:00.000000166,16.1,2009-12-10 20:56:00 UTC,-73.97994200000001,40.765535,-73.97755699999999,40.72028,1
31547129,2010-02-03 21:40:27.0000002,3.7,2010-02-03 21:40:27 UTC,-73.989836,40.734203,-73.98284,40.731344,2
26173475,2010-12-08 13:44:00.000000222,7.3,2010-12-08 13:44:00 UTC,-73.9281,40.825953000000005,-73.913013,40.820768,1
33399911,2009-12-30 17:18:14.0000001,4.9,2009-12-30 17:18:14 UTC,-73.952828,40.772084,-73.963512,40.775958,1
20437344,2011-07-07 14:15:00.00000029,6.1,2011-07-07 14:15:00 UTC,-73.95876700000001,40.780807,-73.967965,40.765758,5
42132981,2013-09-02 21:14:50.0000003,57.33,2013-09-02 21:14:50 UTC,-73.782917,40.644286,-73.96883199999999,40.750311,1
32538381,2010-10-22 08:47:00.000000190,6.1,2010-10-22 08:47:00 UTC,-73.99104200000001,40.755685,-73.97908699999999,40.762473,1
42186376,2013-07-07 01:22:20.0000003,10.0,2013-07-07 01:22:20 UTC,-73.996827,40.763535,-73.970293,40.752344,3
43750912,2012-03-20 12:15:00.000000132,6.1,2012-03-20 12:15:00 UTC,-73.981532,40.778955,-73.971942,40.79191,1
15440061,2011-09-07 12:31:51.0000004,6.1,2011-09-07 12:31:51 UTC,-73.981961,40.757889,-73.97886700000001,40.754344,1
3717863,2013-04-07 00:01:00.000000214,9.0,2013-04-07 00:01:00 UTC,-73.956988,40.780198,-73.982287,40.772158000000005,1
41475094,2014-12-17 19:22:54.0000002,7.5,2014-12-17 19:22:54 UTC,-73.96705,40.764015,-73.95620500000001,40.767158,1
9930385,2012-08-08 10:59:58.0000003,10.9,2012-08-08 10:59:58 UTC,-73.994218,40.750898,-74.011972,40.713833,1
43002475,2012-12-23 19:19:48.0000002,15.0,2012-12-23 19:19:48 UTC,-73.982488,40.768466,-73.946835,40.800305,2
49517513,2010-11-22 09:31:00.00000043,10.1,2010-11-22 09:31:00 UTC,-73.99494,40.72502,-73.991132,40.754543,1
19824565,2011-11-11 05:01:00.00000021,7.3,2011-11-11 05:01:00 UTC,-73.986118,40.722598,-73.95493499999999,40.708628,1
16449166,2012-01-13 18:58:46.0000003,4.9,2012-01-13 18:58:46 UTC,-73.982945,40.752188,-73.9924,40.751643,1
14110155,2010-04-25 01:31:00.0000008,5.3,2010-04-25 01:31:00 UTC,-73.983012,40.677322,-73.983337,40.664895,5
12856369,2010-09-22 20:39:01.0000004,10.5,2010-09-22 20:39:01 UTC,-73.992813,40.69343,-73.997964,40.722735,1
34122304,2014-10-11 04:58:51.0000002,4.5,2014-10-11 04:58:51 UTC,-74.00362700000001,40.708042,-74.005123,40.70696,1
45684461,2010-01-03 23:28:09.0000001,6.9,2010-01-03 23:28:09 UTC,-74.002657,40.730473,-73.991043,40.717304,1
8115538,2010-08-14 01:44:00.0000008,7.3,2010-08-14 01:44:00 UTC,-73.985097,40.763435,-73.98043299999999,40.743367,1
52173931,2009-08-31 15:16:00.00000081,4.1,2009-08-31 15:16:00 UTC,-73.98076999999999,40.7646,-73.98553199999999,40.75828,1
6084271,2014-11-30 16:09:00.00000083,5.0,2014-11-30 16:09:00 UTC,-73.977885,40.753562,-73.988905,40.757747,1
2159605,2013-05-15 10:59:00.000000184,12.5,2013-05-15 10:59:00 UTC,-73.98220699999999,40.775187,-73.98358,40.751407,1
33703699,2010-10-23 09:30:05.0000001,8.5,2010-10-23 09:30:05 UTC,-73.97959399999999,40.735567,-73.952136,40.773215,2
39173275,2013-05-02 21:39:00.000000299,9.0,2013-05-02 21:39:00 UTC,-73.957695,40.769587,-73.97925500000001,40.749852,5
25736682,2013-01-15 17:40:20.0000001,8.5,2013-01-15 17:40:20 UTC,-73.988609,40.732947,-74.000434,40.747635,1
24559440,2014-04-07 13:32:00.00000058,19.5,2014-04-07 13:32:00 UTC,-73.98916700000001,40.736232,-73.944478,40.751862,1
192347,2013-02-23 14:44:00.000000130,5.0,2013-02-23 14:44:00 UTC,-73.999127,40.7247,-74.00535500000001,40.73244,1
12347060,2014-12-24 09:43:34.0000003,9.0,2014-12-24 09:43:34 UTC,0.0,0.0,0.0,0.0,1
34541115,2012-06-19 21:16:00.00000095,22.5,2012-06-19 21:16:00 UTC,-74.001645,40.751332,-73.92825500000001,40.86561,2
29845834,2012-11-16 01:40:00.00000029,9.0,2012-11-16 01:40:00 UTC,-73.95231,40.777137,-73.971147,40.751107,1
41987370,2013-10-17 23:09:33.0000004,12.0,2013-10-17 23:09:33 UTC,-73.978903,40.723956,-73.997206,40.720492,1
41913513,2009-01-20 17:20:00.000000134,3.7,2009-01-20 17:20:00 UTC,-73.955802,40.767907,-73.952038,40.775482,1
18053201,2010-06-07 08:28:02.0000003,10.1,2010-06-07 08:28:02 UTC,-73.971319,40.797953,-73.96335699999999,40.772032,1
48145581,2010-10-07 13:49:11.0000004,14.1,2010-10-07 13:49:11 UTC,-73.98199699999999,40.768414,-73.961014,40.812092,1
51958908,2009-10-29 10:14:00.000000115,6.1,2009-10-29 10:14:00 UTC,-73.990072,40.750963,-73.981735,40.7635,1
32228951,2013-09-28 06:16:00.00000022,43.0,2013-09-28 06:16:00 UTC,-73.77669,40.645357,-73.923585,40.765617,2
27190465,2009-09-23 21:49:00.00000026,10.5,2009-09-23 21:49:00 UTC,-73.988382,40.741135,-73.95222,40.772608,1
7785661,2009-04-16 15:39:43.0000001,26.7,2009-04-16 15:39:43 UTC,-73.87481700000001,40.774157,-73.95366700000001,40.770306,1
26217054,2010-08-18 00:38:44.0000002,8.1,2010-08-18 00:38:44 UTC,-73.98115,40.744428000000006,-73.954167,40.768733000000005,1
34093648,2009-11-09 17:38:00.00000038,10.5,2009-11-09 17:38:00 UTC,-73.983427,40.764842,-73.981155,40.741235,2
36504198,2013-04-27 02:47:00.000000174,11.5,2013-04-27 02:47:00 UTC,-73.99037,40.76164,-73.95625,40.781352000000005,1
50268553,2012-10-07 14:57:52.0000001,11.0,2012-10-07 14:57:52 UTC,-73.968231,40.762525,-73.975459,40.765328,1
46427189,2014-01-01 19:55:15.0000002,10.5,2014-01-01 19:55:15 UTC,-73.976656,40.759862,-73.980834,40.741908,3
20218452,2012-07-28 03:42:51.0000002,17.7,2012-07-28 03:42:51 UTC,-74.00803499999999,40.71504,-73.92264,40.707916,2
33391948,2009-03-12 19:11:00.000000180,8.5,2009-03-12 19:11:00 UTC,-73.971252,40.762282,-73.988247,40.779312,1
34863156,2012-08-19 02:38:00.00000032,11.3,2012-08-19 02:38:00 UTC,-74.007205,40.715492,-73.969317,40.761802,5
11810084,2012-01-30 13:00:40.0000001,11.3,2012-01-30 13:00:40 UTC,-74.010145,40.729243,-73.984576,40.743874,1
2733036,2009-06-03 16:28:28.0000001,4.5,2009-06-03 16:28:28 UTC,-73.97616500000001,40.748226,-73.97479,40.741988,1
46572375,2011-10-11 09:56:00.000000157,5.7,2011-10-11 09:56:00 UTC,0.0,0.0,0.0,0.0,1
38222347,2009-11-27 03:33:30.0000001,21.7,2009-11-27 03:33:30 UTC,-73.982192,40.76325,-73.870715,40.774055,1
46628948,2014-03-11 07:41:18.0000001,8.5,2014-03-11 07:41:18 UTC,-73.967345,40.760495,-73.955122,40.783570000000005,1
